,131776.1,1379451,2020/3/1 21:00,Y56
,131777.4,1379459,2020/3/1 21:05,Y56
,131778.7,1379467,2020/3/1 21:10,Y56
,131780,1379474,2020/3/1 21:15,Y56
,131781.3,1379482,2020/3/1 21:20,Y56
,131782.6,1379490,2020/3/1 21:25,Y56
,131783.9,1379498,2020/3/1 21:30,Y56
,131785.2,1379505,2020/3/1 21:35,Y56
,131786.5,1379513,2020/3/1 21:40,Y56
,131787.8,1379521,2020/3/1 21:45,Y56
,131789.1,1379528,2020/3/1 21:50,Y56
,131790.4,1379536,2020/3/1 21:55,Y56
,131791.7,1379544,2020/3/1 22:00,Y56
,131793,1379551,2020/3/1 22:05,Y56
,131794.3,1379559,2020/3/1 22:10,Y56
,131795.7,1379567,2020/3/1 22:15,Y56
,131797,1379574,2020/3/1 22:20,Y56
,131798.2,1379582,2020/3/1 22:25,Y56
,131799.5,1379590,2020/3/1 22:30,Y56
,131800.7,1379598,2020/3/1 22:35,Y56
,131802,1379606,2020/3/1 22:40,Y56
,131803.2,1379613,2020/3/1 22:45,Y56
,131804.5,1379621,2020/3/1 22:50,Y56
,131805.8,1379629,2020/3/1 22:55,Y56
,131807.1,1379637,2020/3/1 23:00,Y56
,131808.4,1379644,2020/3/1 23:05,Y56
,131808.4,1379644,2020/3/1 23:10,Y56
,131811,1379660,2020/3/1 23:15,Y56
,131811,1379660,2020/3/1 23:20,Y56
,131813.6,1379675,2020/3/1 23:25,Y56
,131816.1,1379691,2020/3/1 23:35,Y56
,131816.1,1379691,2020/3/1 23:40,Y56
,131818.7,1379707,2020/3/1 23:45,Y56
,131818.7,1379707,2020/3/1 23:50,Y56
,131821.2,1379722,2020/3/1 23:55,Y56
,131821.2,1379722,2020/3/2 0:00,Y56
,131823.8,1379737,2020/3/2 0:05,Y56
,131823.8,1379737,2020/3/2 0:10,Y56
,131826.4,1379753,2020/3/2 0:15,Y56
,131826.4,1379753,2020/3/2 0:20,Y56
,131829,1379768,2020/3/2 0:25,Y56
,131829,1379768,2020/3/2 0:30,Y56
,131831.6,1379784,2020/3/2 0:35,Y56
,131831.6,1379784,2020/3/2 0:40,Y56
,131834.2,1379800,2020/3/2 0:45,Y56
,131834.2,1379800,2020/3/2 0:50,Y56
,131836.7,1379815,2020/3/2 0:55,Y56
,131836.7,1379815,2020/3/2 1:00,Y56
,131839.3,1379831,2020/3/2 1:05,Y56
,131839.3,1379831,2020/3/2 1:10,Y56
,131841.9,1379846,2020/3/2 1:15,Y56
,131843.2,1379854,2020/3/2 1:20,Y56
,131844.5,1379862,2020/3/2 1:25,Y56
,131845.8,1379869,2020/3/2 1:30,Y56
,131847,1379877,2020/3/2 1:35,Y56
,131848.3,1379885,2020/3/2 1:40,Y56
,131849.6,1379893,2020/3/2 1:45,Y56
,131850.9,1379900,2020/3/2 1:50,Y56
,131852.1,1379908,2020/3/2 1:55,Y56
,131853.4,1379916,2020/3/2 2:00,Y56
,131854.7,1379924,2020/3/2 2:05,Y56
,131856,1379931,2020/3/2 2:10,Y56
,131857.3,1379939,2020/3/2 2:15,Y56
,131858.6,1379947,2020/3/2 2:20,Y56
,131859.9,1379955,2020/3/2 2:25,Y56
,131861.2,1379962,2020/3/2 2:30,Y56
,131861.2,1379962,2020/3/2 2:35,Y56
,131863.8,1379978,2020/3/2 2:40,Y56
,131863.8,1379978,2020/3/2 2:45,Y56
,131866.5,1379993,2020/3/2 2:50,Y56
,131866.5,1379993,2020/3/2 2:55,Y56
,131869.1,1380009,2020/3/2 3:00,Y56
,131869.1,1380009,2020/3/2 3:05,Y56
,131871.7,1380024,2020/3/2 3:10,Y56
,131871.7,1380024,2020/3/2 3:15,Y56
,131874.3,1380040,2020/3/2 3:20,Y56
,131874.3,1380040,2020/3/2 3:25,Y56
,131876.9,1380055,2020/3/2 3:30,Y56
,131879.5,1380070,2020/3/2 3:40,Y56
,131879.5,1380070,2020/3/2 3:45,Y56
,131882.1,1380086,2020/3/2 3:50,Y56
,131882.1,1380086,2020/3/2 3:55,Y56
,131884.7,1380101,2020/3/2 4:00,Y56
,131884.7,1380101,2020/3/2 4:05,Y56
,131887.3,1380117,2020/3/2 4:10,Y56
,131887.3,1380117,2020/3/2 4:15,Y56
,131889.9,1380132,2020/3/2 4:20,Y56
,131889.9,1380132,2020/3/2 4:25,Y56
,131892.5,1380148,2020/3/2 4:30,Y56
,131892.5,1380148,2020/3/2 4:35,Y56
,131895.1,1380163,2020/3/2 4:40,Y56
,131895.1,1380163,2020/3/2 4:45,Y56
,131897.7,1380179,2020/3/2 4:50,Y56
,131898.9,1380186,2020/3/2 4:55,Y56
,131900.2,1380194,2020/3/2 5:00,Y56
,131901.5,1380202,2020/3/2 5:05,Y56
,131902.8,1380209,2020/3/2 5:10,Y56
,131904,1380217,2020/3/2 5:15,Y56
,131905.3,1380225,2020/3/2 5:20,Y56
,131906.6,1380232,2020/3/2 5:25,Y56
,131907.9,1380240,2020/3/2 5:30,Y56
,131909.2,1380248,2020/3/2 5:35,Y56
,131910.5,1380255,2020/3/2 5:40,Y56
,131911.8,1380263,2020/3/2 5:45,Y56
,131913,1380271,2020/3/2 5:50,Y56
,131914.3,1380279,2020/3/2 5:55,Y56
,131915.6,1380286,2020/3/2 6:00,Y56
,131916.9,1380294,2020/3/2 6:05,Y56
,131918.2,1380302,2020/3/2 6:10,Y56
,131919.5,1380309,2020/3/2 6:15,Y56
,131920.8,1380317,2020/3/2 6:20,Y56
,131922,1380325,2020/3/2 6:25,Y56
,131922,1380325,2020/3/2 6:30,Y56
,131924.6,1380340,2020/3/2 6:35,Y56
,131924.6,1380340,2020/3/2 6:40,Y56
,131927.1,1380355,2020/3/2 6:45,Y56
,131927.1,1380355,2020/3/2 6:50,Y56
,131929.7,1380371,2020/3/2 6:55,Y56
,131929.7,1380371,2020/3/2 7:00,Y56
,131932.2,1380386,2020/3/2 7:05,Y56
,131932.2,1380386,2020/3/2 7:10,Y56
,131934.8,1380401,2020/3/2 7:15,Y56
